source_id,source_type,video_id,parent_id,is_reply,author,text,like_count,public,clean_text,entities,sentiment_score,sentiment,keywords,chunk_index,start_time,noun_phrases
UgxpKDTya9xixbKRpFN4AaABAg,comment,Y8yTY_7w3KA,,False,@rayfinkle9369,"This is much uglier than the Tesla. In fact, many of these premium Chinese cars I've seen are uglier copies of someone else's car. They only win on price most of the time, and I'm certain the quality and ongoing support isn't going to be as good - at least not in the early development of these cars. BYD stock long term? Yes. Buy a BYD? No.",0.0,True,"This is much uglier than the Tesla. In fact, many of these premium Chinese cars I've seen are uglier copies of someone else's car. They only win on price most of the time, and I'm certain the quality and ongoing support isn't going to be as good - at least not in the early development of these cars. BYD stock long term? Yes. Buy a BYD? No.","['Tesla', 'Chinese', 'BYD']",0.7998,Positive,"['cars', 'byd', 've seen', 'support', 'yes']",,,
UgxpKDTya9xixbKRpFN4AaABAg.9wTWv-f5RAy9woRZd7y5QF,comment,Y8yTY_7w3KA,UgxpKDTya9xixbKRpFN4AaABAg,True,@vitolu6727,Are you against yourself? How can it be justified to believe in the long-term value of a company's stock but denigrate its products?,0.0,True,Are you against yourself? How can it be justified to believe in the long-term value of a company's stock but denigrate its products?,[],0.4423,Positive,"['products', 'term', 'long term', 'company', 'long']",,,
UgxpKDTya9xixbKRpFN4AaABAg.9wTWv-f5RAy9wpVe8l69PG,comment,Y8yTY_7w3KA,UgxpKDTya9xixbKRpFN4AaABAg,True,@rayfinkle9369,"@vitolu6727 Because their market is China. And when it eventually breaks out in Europe and America, the massive potential can be realized. And there's still growth in China as the middle class grows. I just think it's ugly and wouldn't buy it, like a Toyota - who are massively successful w/out me having to like them.",0.0,True,"Because their market is China. And when it eventually breaks out in Europe and America, the massive potential can be realized. And there's still growth in China as the middle class grows. I just think it's ugly and wouldn't buy it, like a Toyota - who are massively successful w/out me having to like them.","['China', 'Europe', 'America', 'Toyota']",0.5408,Positive,"['china', 'like', 'class', 'middle', 'wouldn']",,,
UgxPqnA63WSxKIbMkIR4AaABAg,comment,Y8yTY_7w3KA,,False,@RG-xi7bc,And spies you all the time. Oh those Europeans! 😂,0.0,True,And spies you all the time. Oh those Europeans! 😂,['Europeans'],0.4926,Positive,['time'],,,
UgzeXDiyeyQVOD_Hy4d4AaABAg,comment,Y8yTY_7w3KA,,False,@yiyoink,There really is a race to the bottom here. Europe's Model 3 gets the refresh before US does really shows how competitive its becoming.,0.0,True,There really is a race to the bottom here. Europe's Model 3 gets the refresh before US does really shows how competitive its becoming.,"['Europe', 'Model 3']",0.2415,Positive,"['really', 'race', 'gets', 'competitive', 'europe']",,,
UgxCkeyv41vKQDNCoOl4AaABAg,comment,Y8yTY_7w3KA,,False,@Seriouspatt,"The Seal seems to be the real Tesla killer we've been waiting for. Better build quality, better on the road, better looks, a central display, better haptics, better battery technology, good prices... 

And since Musk himself is an autocrat supporting liar why not just buy directly from a Chinese company.",3.0,True,"The Seal seems to be the real Tesla killer we've been waiting for. Better build quality, better on the road, better looks, a central display, better haptics, better battery technology, good prices... And since Musk himself is an autocrat supporting liar why not just buy directly from a Chinese company.","['Tesla', 'Musk', 'Chinese']",0.8934,Positive,"['better', 'road', 'build', 'prices', 'company']",,,
UgzTPRvvO4T6uEuzCFF4AaABAg,comment,Y8yTY_7w3KA,,False,@MT-ys6ju,This style of car is not the kind of car i would go far.  I find them to be very unattractive.  This however is a lot nicer than the Teslas.  Especially the interior.  Teslas look too minimal and cheap compared to this.  This is lush!,0.0,True,This style of car is not the kind of car i would go far. I find them to be very unattractive. This however is a lot nicer than the Teslas. Especially the interior. Teslas look too minimal and cheap compared to this. This is lush!,['Teslas'],-0.1494,Negative,"['car', 'kind', 'especially', 'nicer', 'compared']",,,
Ugx3ypB__MIDp3ou-J54AaABAg,comment,Y8yTY_7w3KA,,False,@AlvinBul,"I wouldn't be able to live with this low speed whine.. I know it's mandatory, but it's too loud in the cabin.. Every time you cross the speed threshold it's in/off.. So in a city it would be madning..
Chinese like many pointless whistles and bells.. Dings and songs.. I actually orever the clean design of the TM3.",0.0,True,"I wouldn't be able to live with this low speed whine.. I know it's mandatory, but it's too loud in the cabin.. Every time you cross the speed threshold it's in/off.. So in a city it would be madning.. Chinese like many pointless whistles and bells.. Dings and songs.. I actually orever the clean design of the TM3.",['Chinese'],0.6718,Positive,"['speed', 'live', 'wouldn', 'able', 'low speed']",,,
UgxW8hCm5m5N33JA7ud4AaABAg,comment,Y8yTY_7w3KA,,False,@klauscata225,so much promo for the byd. I'm curious on long term and repair how it will be... tesla failed miserable 😅,0.0,True,so much promo for the byd. I'm curious on long term and repair how it will be... tesla failed miserable 😅,[],-0.4019,Negative,"['term', 'long term', 'long', 'byd', 'tesla']",,,
UgxKdsK-knwkxD2i5wh4AaABAg,comment,Y8yTY_7w3KA,,False,@minnguyen4872,Dont said competitor if US can bring that car to US,0.0,True,Dont said competitor if US can bring that car to US,[],0.0,Neutral,"['bring', 'dont', 'car']",,,
Ugw8Ftgz2DR_uVs_c0V4AaABAg,comment,Y8yTY_7w3KA,,False,@spelare2,"How good is the navigation, stereo, OTA, fsd preparation??!!",0.0,True,"How good is the navigation, stereo, OTA, fsd preparation??!!",['OTA'],0.5919,Positive,['good'],,,
Ugw-HA4JCYwsizW2MwN4AaABAg,comment,Y8yTY_7w3KA,,False,@spelare2,How large is the frunk???!!!,0.0,True,How large is the frunk???!!!,[],0.0,Neutral,['frunk'],,,
UgzCepCT5ztQoc9GQ2R4AaABAg,comment,Y8yTY_7w3KA,,False,@spelare2,"Are you comparing to the old m3?? And what version…P, LR, SR or m3+ or what???!!!",0.0,True,"Are you comparing to the old m3?? And what version…P, LR, SR or m3+ or what???!!!",[],0.0,Neutral,"['m3', 'version', 'old']",,,
UgycUCruElK-eDY5fOV4AaABAg,comment,Y8yTY_7w3KA,,False,@spelare2,Tall people?? Be more specific!!! You miss this all the time!,0.0,True,Tall people?? Be more specific!!! You miss this all the time!,[],-0.5254,Negative,"['people', 'time']",,,
Ugw4wXI5nUI0xcLtEut4AaABAg,comment,Y8yTY_7w3KA,,False,@spelare2,"How deep was the rear sub trunk, important!!",0.0,True,"How deep was the rear sub trunk, important!!",[],0.3365,Positive,"['rear', 'important']",,,
UgzNvrVZD3M80NKRp2N4AaABAg,comment,Y8yTY_7w3KA,,False,@MdRiyaz-i9g,Better than any Tesla,0.0,True,Better than any Tesla,['Tesla'],0.4404,Positive,"['better tesla', 'better', 'tesla']",,,
UgzBFBdEIAOQ0wZT4sV4AaABAg,comment,Y8yTY_7w3KA,,False,@quadplay2591,"The 'low speed' noise is really really annoying, they definitely have some issues to fix for the European market",6.0,True,"The 'low speed' noise is really really annoying, they definitely have some issues to fix for the European market",['European'],-0.3416,Negative,"['really', 'low speed', 'speed', 'market', 'low']",,,
UgwoKXZz_vAUylec-7Z4AaABAg,comment,Y8yTY_7w3KA,,False,@ber3al53,"Thomas, 1 question: does this car also have it integrated that it says where you can charge and if so, if it also says something about fast charging locations? I imagine it's not as advanced as Tesla, but can you please answer this? Many thanks :)",0.0,True,"Thomas, 1 question: does this car also have it integrated that it says where you can charge and if so, if it also says something about fast charging locations? I imagine it's not as advanced as Tesla, but can you please answer this? Many thanks :)","['Thomas', 'Tesla']",0.8954,Positive,"['question', 'charge', 'thanks', 'charging', 'thomas']",,,
UgyDauiMr7z_jwypsNB4AaABAg,comment,Y8yTY_7w3KA,,False,@herryfang6963,"The price only 36k in China, 650km 4WD.   and is the top one.....",0.0,True,"The price only 36k in China, 650km 4WD. and is the top one.....",['China'],0.2023,Positive,"['price', 'china']",,,
UgzUL6FEj4tsuRoW8ql4AaABAg,comment,Y8yTY_7w3KA,,False,@erikvinnes,Dont buy chinese brands.,0.0,True,Dont buy chinese brands.,['chinese'],0.0,Neutral,"['dont', 'buy', 'chinese']",,,
Ugw7dImXJLKZxFBCrMB4AaABAg,comment,Y8yTY_7w3KA,,False,@V_Dubya,China beating Tesla again in nearly every area.. The audible low speed sounds need some work but it looks like a comprehensive win for BYD over Tesla,1.0,True,China beating Tesla again in nearly every area.. The audible low speed sounds need some work but it looks like a comprehensive win for BYD over Tesla,"['China', 'BYD', 'Tesla']",0.8555,Positive,"['tesla', 'byd tesla', 'sounds', 'low speed', 'speed']",,,
UgwpFcomKJEpsbU7EAp4AaABAg,comment,Y8yTY_7w3KA,,False,@seevousplaytech5685,Much better looking than a Tesla...,2.0,True,Much better looking than a Tesla...,['Tesla'],0.4404,Positive,"['better looking', 'looking tesla', 'looking', 'better', 'tesla']",,,
UgzmjwSMig4HMulULwl4AaABAg,comment,Y8yTY_7w3KA,,False,@nrp9840,BYD = Bring Your Dollars 😂,0.0,True,BYD = Bring Your Dollars 😂,[],0.4404,Positive,"['bring', 'byd']",,,
Ugw0xofS2LmLe406uKB4AaABAg,comment,Y8yTY_7w3KA,,False,@Gorbrunela,"He lost all credibility with me when he said the frunk was "" quite substantial""... no it's not!! 
Clearly being overly generous.",0.0,True,"He lost all credibility with me when he said the frunk was "" quite substantial""... no it's not!! Clearly being overly generous.",[],-0.3021,Negative,"['quite', 'frunk']",,,
UgwJ2GMkyNpqCOcyd6Z4AaABAg,comment,Y8yTY_7w3KA,,False,@Berretotube,I prefer the Model 3 - best car I’ve ever owned. Simply phenomenal.,6.0,True,I prefer the Model 3 - best car I’ve ever owned. Simply phenomenal.,['Model 3'],0.6369,Positive,"['prefer', 'best', 've', 'model', 'car']",,,
UgwKTarF2BomNd3UprV4AaABAg,comment,Y8yTY_7w3KA,,False,@Berretotube,Is this a Chinese EV?,0.0,True,Is this a Chinese EV?,['Chinese'],0.0,Neutral,"['ev', 'chinese']",,,
UgyxkaEYeMpSzsNgz5F4AaABAg,comment,Y8yTY_7w3KA,,False,@I_dont_want_an_at,"actually,  the toughest expectations are in China.",0.0,True,"actually, the toughest expectations are in China.",['China'],-0.0772,Negative,"['actually', 'china']",,,
Ugz-o7WOVyODD8DBgQp4AaABAg,comment,Y8yTY_7w3KA,,False,@arcabuz,Chinese crap financed by a party that deals with an egomaniac dictator,0.0,True,Chinese crap financed by a party that deals with an egomaniac dictator,['Chinese'],0.0258,Neutral,"['crap', 'chinese']",,,
Ugz-o7WOVyODD8DBgQp4AaABAg.9wHJg8Phksw9wbq28QBn0F,comment,Y8yTY_7w3KA,Ugz-o7WOVyODD8DBgQp4AaABAg,True,@Lucas-wp2ph,Yes and the funny thing is that they do more for their own people than our leaders here in west.  Here we just blame all our problems on China and Russia😄,0.0,True,Yes and the funny thing is that they do more for their own people than our leaders here in west. Here we just blame all our problems on China and Russia😄,"['China', 'Russia']",0.7184,Positive,"['thing', 'yes', 'people', 'china', 'just']",,,
Ugxndmif0HyJCLH4nUJ4AaABAg,comment,Y8yTY_7w3KA,,False,@whitemerlin5737,Not gonna lie. This car looks more expensive than Tesla 3,2.0,True,Not gonna lie. This car looks more expensive than Tesla 3,[],0.0,Neutral,"['expensive', 'looks', 'car', 'tesla']",,,
Ugx3rdvR_xva_eTQn2Z4AaABAg,comment,Y8yTY_7w3KA,,False,@aliquandoinsanireiucundumest,"Still wouldn't change my Model 3 to this in any circumstances. Very cheap looking materials, too many buttons and one too many screens. Love the Tesla's minimalistic interior and iPhone-like simplicity ❤️",1.0,True,"Still wouldn't change my Model 3 to this in any circumstances. Very cheap looking materials, too many buttons and one too many screens. Love the Tesla's minimalistic interior and iPhone-like simplicity ❤️","['Model 3', 'Tesla']",0.6369,Positive,"['materials', 'simplicity', 'wouldn', 'iphone', 'cheap']",,,
UgxRM8RNWj4Wxa-TtPJ4AaABAg,comment,Y8yTY_7w3KA,,False,@multiks2200,This look like a better and more practical car than model 3,2.0,True,This look like a better and more practical car than model 3,[],0.6597,Positive,"['look', 'better', 'like', 'model', 'car']",,,
Ugzfx4x_0tY-hPSOM5l4AaABAg,comment,Y8yTY_7w3KA,,False,@id104335409,"When you tilted that screen!!!!
I drew my wallet out!",1.0,True,When you tilted that screen!!!! I drew my wallet out!,[],0.0,Neutral,[],,,
Ugy13aDNUL9xJjofIQt4AaABAg,comment,Y8yTY_7w3KA,,False,@lifeofmichaely3556,"Great Video thank you.  Would love see reviews of Avatr 11 and Avatr 12 as I plan to buy the Avatr12 in Shenzhen when I move there end of next yr, currently have BMW i4 M50, good car but very boring / $$ and seems very lack of tech compare to Avatr 12.",1.0,True,"Great Video thank you. Would love see reviews of Avatr 11 and Avatr 12 as I plan to buy the Avatr12 in Shenzhen when I move there end of next yr, currently have BMW i4 M50, good car but very boring / $$ and seems very lack of tech compare to Avatr 12.","['Great Video', 'Shenzhen', 'BMW', 'M50']",0.0183,Neutral,"['bmw', 'lack', 'thank', 'reviews', 'video']",,,
UgzURPgilPNR0QznlBx4AaABAg,comment,Y8yTY_7w3KA,,False,@Scotts_feed,"doesnt have the Tech Tesla does. Not as fast, no supercharging network. Just no.",0.0,True,"doesnt have the Tech Tesla does. Not as fast, no supercharging network. Just no.",['Tech'],0.2235,Positive,"['doesnt', 'network', 'tech', 'does', 'just']",,,
UgyHBBamGarOjsn8ZcJ4AaABAg,comment,Y8yTY_7w3KA,,False,@shaheryarnaqvi8,Yes looks much better than the model 3 and cheaper,2.0,True,Yes looks much better than the model 3 and cheaper,[],0.6808,Positive,"['yes', 'better model', 'looks better', 'cheaper', 'looks']",,,
Ugxy7h6H9AqDVXHH0-94AaABAg,comment,Y8yTY_7w3KA,,False,@Flanker-L,Better than Tesla,2.0,True,Better than Tesla,['Tesla'],0.4404,Positive,"['better tesla', 'better', 'tesla']",,,
Ugzx4Gmt90YM71rYKIp4AaABAg,comment,Y8yTY_7w3KA,,False,@zadockkipchumba9397,"not a chance, anything that comes out of china is a joke",1.0,True,"not a chance, anything that comes out of china is a joke",['china'],0.1179,Positive,"['comes', 'china']",,,
Ugzx4Gmt90YM71rYKIp4AaABAg.9wCcvkGpycm9wOJrkHK0mH,comment,Y8yTY_7w3KA,Ugzx4Gmt90YM71rYKIp4AaABAg,True,@gantenbeinable,Anything which comes out of your mouth is a joke.,1.0,True,Anything which comes out of your mouth is a joke.,[],0.296,Positive,['comes'],,,
UgwQtHBNPD8dF9FNO4J4AaABAg,comment,Y8yTY_7w3KA,,False,@nexus888,nice looking guy but my God those Android interfaces always look horrible and ruins things... :),0.0,True,nice looking guy but my God those Android interfaces always look horrible and ruins things... :),['Android'],-0.2617,Negative,"['things', 'android', 'nice', 'looking', 'look']",,,
Ugy2-x5Fo2BqcgNzUMh4AaABAg,comment,Y8yTY_7w3KA,,False,@trongnhangoaipho1090,BYD? Bring Your own Driving vehicle?,0.0,True,BYD? Bring Your own Driving vehicle?,[],0.0,Neutral,"['bring', 'vehicle', 'driving', 'byd']",,,
UgyxDI9fjB3Gsl-ARh54AaABAg,comment,Y8yTY_7w3KA,,False,@harrywissink842,Topspeed 180 ? Geee,0.0,True,Topspeed 180 ? Geee,[],0.0,Neutral,[],,,
UgxElY2IFLc8oPespZh4AaABAg,comment,Y8yTY_7w3KA,,False,@peteroffpist1621,Don’t buy from Chinese owned companies. China is a dictatorship with no democracy or human rights. Giving them our money will backfire. Just as EU discovered by trusting Putin.,1.0,True,Don’t buy from Chinese owned companies. China is a dictatorship with no democracy or human rights. Giving them our money will backfire. Just as EU discovered by trusting Putin.,"['Chinese', 'China', 'Putin']",0.4404,Positive,"['giving', 'eu', 'companies', 'money', 'don']",,,
