serial_no,video_id,text,clean_text,entities,keywords,sentiment_score,sentiment
800,V0wtNI-rzSg,"Well if the greatest innovation in a new car is a remote Controlled spinning display.
I would not be scared. Since chinese Cars have some nice tech regarding engine and battery. 
It might the author just did Not know much about cars.",Well if the greatest innovation in a new car is a remote Controlled spinning display. I would not be scared. Since chinese Cars have some nice tech regarding engine and battery. It might the author just did Not know much about cars.,['chinese'],"['new car', 'regarding', 'greatest', 'cars', 'spinning']",0.9202,Positive
801,V0wtNI-rzSg,It’s totally stupid an electric vehicle that travels hardly anywhere dumb dumb dumb but it has a cool screen,It’s totally stupid an electric vehicle that travels hardly anywhere dumb dumb dumb but it has a cool screen,[],"['dumb', 'electric vehicle', 'totally', 'stupid', 'cool']",-0.5537,Negative
802,V0wtNI-rzSg,Can’t wait to see the repair costs lmao,Can’t wait to see the repair costs lmao,[],"['lmao', 'repair', 'costs', 'wait']",0.5994,Positive
803,V0wtNI-rzSg,Terrible build quality.  Plastic used on some suspension components.  Battery fires.  No thanks.,Terrible build quality. Plastic used on some suspension components. Battery fires. No thanks.,[],"['components', 'build quality', 'terrible', 'suspension', 'plastic']",-0.6711,Negative
804,V0wtNI-rzSg,"all cars that look like this with tablet screens inside are ugly and I ain't driving that shit. Old-school only, real dash, not a gaming console, I buy the car to drive it not play NFS on it.","all cars that look like this with tablet screens inside are ugly and I ain't driving that shit. Old-school only, real dash, not a gaming console, I buy the car to drive it not play NFS on it.",['NFS'],"['car drive', 'cars look', 'console', 'ain', 'old school']",0.0227,Neutral
805,V0wtNI-rzSg,"if they gave you the key, it is not your daily!","if they gave you the key, it is not your daily!",[],"['key', 'daily']",0.0,Neutral
806,V0wtNI-rzSg,"This car is the embodiment of ""silly stuff"".","This car is the embodiment of ""silly stuff"".",[],"['silly stuff', 'silly', 'stuff', 'car']",0.0258,Neutral
807,V0wtNI-rzSg,Sales people love the ones that get impressed by shinny things,Sales people love the ones that get impressed by shinny things,[],"['impressed', 'sales', 'ones', 'things', 'love']",0.8074,Positive
808,V0wtNI-rzSg,All of this tech in modern cars is useless. Bring back mechanical shift linkage at least,All of this tech in modern cars is useless. Bring back mechanical shift linkage at least,[],"['shift', 'mechanical', 'modern', 'bring', 'tech']",-0.4215,Negative
809,V0wtNI-rzSg,"Another load of useless gimmicks that’s if u can see the road over ridiculous oversized garbage screen under 50,000 wow what a bargain 😮😂","Another load of useless gimmicks that’s if u can see the road over ridiculous oversized garbage screen under 50,000 wow what a bargain 😮😂",[],"['load', 'useless gimmicks', 'oversized', 'gimmicks', '50 000']",0.4939,Positive
810,V0wtNI-rzSg,Porsche 911 shifter. Wow,Porsche 911 shifter. Wow,['Porsche'],['wow'],0.5859,Positive
811,V0wtNI-rzSg,"So it basically just accomplished what you can manually do with your📱⁉️
Gotchya👍",So it basically just accomplished what you can manually do with your📱⁉️ Gotchya👍,[],['just'],0.4404,Positive
812,V0wtNI-rzSg,Does it have level 2 or level 3 autonomy?,Does it have level 2 or level 3 autonomy?,[],"['level', 'does']",0.0,Neutral
813,V0wtNI-rzSg,Heh? That thing is just android tablet with electric motor that spins it,Heh? That thing is just android tablet with electric motor that spins it,['electric motor'],"['spins', 'motor', 'android', 'tablet', 'electric']",-0.1531,Negative
814,V0wtNI-rzSg,Most Chinese cars blow up in simple crashes,Most Chinese cars blow up in simple crashes,['Chinese'],"['blow', 'crashes', 'simple', 'chinese cars', 'cars']",0.0,Neutral
815,V0wtNI-rzSg,Fisker Ocean also spin the Display 😂,Fisker Ocean also spin the Display 😂,"['Fisker Ocean', 'Display']","['spin', 'display', 'fisker ocean', 'ocean', 'fisker']",0.4404,Positive
816,V0wtNI-rzSg,I wanna see what it does in a rollover.,I wanna see what it does in a rollover.,[],"['wanna', 'does']",0.0,Neutral
817,V0wtNI-rzSg,Great.. Seeing Shmee promoting a chinese car… The world is lost,Great.. Seeing Shmee promoting a chinese car… The world is lost,['chinese'],"['promoting', 'lost', 'seeing', 'shmee', 'chinese car']",0.6486,Positive
818,V0wtNI-rzSg,You missed something about the car that's very obvious......ITS GAY,You missed something about the car that's very obvious......ITS GAY,[],"['missed', 'obvious', 'car']",-0.296,Negative
819,V0wtNI-rzSg,Tesla interior is shit compared to byd,Tesla interior is shit compared to byd,[],"['tesla interior', 'compared', 'shit', 'interior', 'tesla']",-0.5574,Negative
820,V0wtNI-rzSg,"Sure, you love this car since it has large and rotating screen 🤦","Sure, you love this car since it has large and rotating screen 🤦",[],"['large', 'sure', 'love', 'rotating screen', 'rotating']",0.7579,Positive
821,V0wtNI-rzSg,Wait.... Say innovative again 😂😂,Wait.... Say innovative again 😂😂,[],"['say innovative', 'wait', 'say', 'innovative']",0.8271,Positive
822,V0wtNI-rzSg,Yeah but the bad thing is that when someone asks you what you drive you have to say “a seal”.,Yeah but the bad thing is that when someone asks you what you drive you have to say “a seal”.,[],"['yeah', 'bad', 'say', 'drive', 'thing']",-0.631,Negative
823,V0wtNI-rzSg,A rotating screen... Wow... And for under 50k 😅,A rotating screen... Wow... And for under 50k 😅,[],"['50k', 'rotating screen', 'wow', 'rotating', 'screen']",0.743,Positive
824,V0wtNI-rzSg,Tesla way nicer.,Tesla way nicer.,[],"['tesla way', 'nicer', 'way', 'tesla']",0.4404,Positive
825,V0wtNI-rzSg,"ofcourse we know it's unusual, look at the steering wheel placement. it's on the right fkin side lol","ofcourse we know it's unusual, look at the steering wheel placement. it's on the right fkin side lol",[],"['unusual', 'right', 'know', 'lol', 'steering wheel']",0.4215,Positive
826,V0wtNI-rzSg,for an extra 25K they will make it left side drive,for an extra 25K they will make it left side drive,[],"['25k', 'extra', 'left', 'make', 'drive']",0.0,Neutral
827,V0wtNI-rzSg,Utile per distrarsi mentre si guida...,Utile per distrarsi mentre si guida...,[],['si'],0.0,Neutral
828,V0wtNI-rzSg,I was hoping the screen just continued to spin.,I was hoping the screen just continued to spin.,[],"['spin', 'just', 'screen']",0.4215,Positive
829,V0wtNI-rzSg,"Went to look at one of these and the panel gaps were all over the shop, still an upgrade on a Tesla though. Ended up going with a Renault 5 at least that looks cool and doesn’t feel like someone glued an ipad to the centre console","Went to look at one of these and the panel gaps were all over the shop, still an upgrade on a Tesla though. Ended up going with a Renault 5 at least that looks cool and doesn’t feel like someone glued an ipad to the centre console",['Tesla'],"['glued', 'feel like', 'console', 'looks cool', 'went']",0.5859,Positive
830,V0wtNI-rzSg,Nice enjoy sending all ya private info to the CCP in your BYD,Nice enjoy sending all ya private info to the CCP in your BYD,"['CCP', 'BYD']","['private', 'ya', 'info', 'enjoy', 'ccp']",0.7184,Positive
831,V0wtNI-rzSg,"Ok, but can you tilt the screen any way you want?","Ok, but can you tilt the screen any way you want?",[],"['tilt', 'ok', 'want', 'way', 'screen']",0.1154,Positive
832,V0wtNI-rzSg,So einen Blödsinn brauchen nur verblödete Elektro Fahrer,So einen Blödsinn brauchen nur verblödete Elektro Fahrer,"['Blödsinn', 'Elektro Fahrer']",[],0.0,Neutral
833,V0wtNI-rzSg,Really ugly car and interior.,Really ugly car and interior.,[],"['car interior', 'ugly', 'interior', 'really', 'car']",-0.5563,Negative
834,V0wtNI-rzSg,In Mexico we called them: bonito y desechable 😂😂😂 this means pretty and dispensable,In Mexico we called them: bonito y desechable 😂😂😂 this means pretty and dispensable,"['Mexico', 'bonito']","['called', 'means', 'mexico', 'pretty']",0.8979,Positive
835,V0wtNI-rzSg,"Screens on cars are dumb, for driver anyways.","Screens on cars are dumb, for driver anyways.",[],"['anyways', 'dumb', 'driver', 'screens', 'cars']",-0.5106,Negative
836,V0wtNI-rzSg,How much did China pay you to do this? 😂😂😂😂😂😂,How much did China pay you to do this? 😂😂😂😂😂😂,['China'],"['pay', 'did', 'china']",0.9432,Positive
837,V0wtNI-rzSg,"What stupid ,cold,useless era we live,,,these ""cars' are  empty ,,,just a stupid touch screen &  tons of rechargeable batteries 🔋 🔋 🔋 🔋 🔋","What stupid ,cold,useless era we live,,,these ""cars' are empty ,,,just a stupid touch screen & tons of rechargeable batteries 🔋 🔋 🔋 🔋 🔋","['live,,,these', 'screen & tons']","['stupid', 'era', 'cold', 'tons', 'batteries']",-0.8225,Negative
838,V0wtNI-rzSg,I'll tell you exactly what's unusual The steering wheels in the wrong side,I'll tell you exactly what's unusual The steering wheels in the wrong side,[],"['exactly', 'unusual', 'tell', 'wheels', 'll']",-0.4767,Negative
839,V0wtNI-rzSg,"But why, i go shopping and work n back.... I look out the bloody window","But why, i go shopping and work n back.... I look out the bloody window",[],"['window', 'bloody', 'work', 'look']",-0.5927,Negative
840,V0wtNI-rzSg,Il garage delle lavatrici,Il garage delle lavatrici,[],['garage'],0.0,Neutral
841,V0wtNI-rzSg,If the Canadian Gov was smart they would let the US automakers leave and turn those factories into Chinese EV ones.,If the Canadian Gov was smart they would let the US automakers leave and turn those factories into Chinese EV ones.,"['Canadian', 'Chinese']","['gov', 'automakers', 'leave', 'smart', 'ones']",0.3612,Positive
842,V0wtNI-rzSg,"I can’t stand bright screens in a car. I have night vision problems, and I literally can’t drive with those at night.","I can’t stand bright screens in a car. I have night vision problems, and I literally can’t drive with those at night.",[],"['night', 'problems', 'vision', 'stand', 'literally']",0.296,Positive
843,V0wtNI-rzSg,"Inn-nov-a-tiv????

It’s in-ov-a-tiv chump.",Inn-nov-a-tiv???? It’s in-ov-a-tiv chump.,[],"['tiv', 'ov tiv', 'nov tiv', 'inn', 'nov']",0.0,Neutral
844,V0wtNI-rzSg,One more thing that's better than a Tesla... it looks better.,One more thing that's better than a Tesla... it looks better.,['Tesla'],"['better', 'looks better', 'better tesla', 'thing', 'looks']",0.7239,Positive
845,V0wtNI-rzSg,But can it run crysis?,But can it run crysis?,[],['run'],0.0,Neutral
846,V0wtNI-rzSg,No option to save the big horrible screen such a terrible taste.,No option to save the big horrible screen such a terrible taste.,[],"['save', 'option', 'horrible', 'terrible', 'big']",-0.6808,Negative
847,V0wtNI-rzSg,I like to see the faces who paid 50k for this car after 3 years. I wish to see them still happy but I don't think so.,I like to see the faces who paid 50k for this car after 3 years. I wish to see them still happy but I don't think so.,[],"['50k car', 'don think', 'happy', 'wish', 'paid']",0.6059,Positive
848,V0wtNI-rzSg,BYD is not sold in the USA for one reason only substandard metal.,BYD is not sold in the USA for one reason only substandard metal.,"['BYD', 'USA']","['sold', 'usa', 'reason', 'byd']",0.0,Neutral
849,V0wtNI-rzSg,No to Chinese cars,No to Chinese cars,['Chinese'],"['chinese cars', 'cars', 'chinese']",-0.296,Negative
850,V0wtNI-rzSg,I would not a Chinese car downloading all my information.,I would not a Chinese car downloading all my information.,['Chinese'],"['information', 'chinese car', 'chinese', 'car']",0.0,Neutral
851,V0wtNI-rzSg,Can't wait till the display is detachable,Can't wait till the display is detachable,[],"['till', 'display', 'wait']",0.0,Neutral
852,V0wtNI-rzSg,kia is getting out of hand,kia is getting out of hand,['kia'],"['hand', 'kia', 'getting']",-0.25,Negative
853,V0wtNI-rzSg,Drive it for 2 months and get back to me.,Drive it for 2 months and get back to me.,[],"['months', 'drive']",0.0,Neutral
854,V0wtNI-rzSg,"If it's electric,that's one EV to die for","If it's electric,that's one EV to die for",[],"['electric', 'ev']",-0.5994,Negative
855,V0wtNI-rzSg,Turned what used to be the most nostalgic part about a car into what ai would do we are are already adopting ai consciousness lol so lame just two screens no artistic engineering here 😮😅,Turned what used to be the most nostalgic part about a car into what ai would do we are are already adopting ai consciousness lol so lame just two screens no artistic engineering here 😮😅,[],"['lame', 'engineering', 'turned', 'used', 'lol']",-0.1321,Negative
856,V0wtNI-rzSg,"That screen is screaming ""INVASIVE"", it's not suitable HOWEVER the interior overall seems top notch 👍","That screen is screaming ""INVASIVE"", it's not suitable HOWEVER the interior overall seems top notch 👍",[],"['screaming', 'overall', 'notch', 'interior', 'screen']",-0.2023,Negative
857,V0wtNI-rzSg,I don’t like anything made in china but I would buy this over a Tesla. The color and design is slick inside out. 🙂,I don’t like anything made in china but I would buy this over a Tesla. The color and design is slick inside out. 🙂,"['china', 'Tesla']","['color', 'like china', 'don like', 'inside', 'design']",0.6497,Positive
858,V0wtNI-rzSg,Pretty sure that Bentley make a turning infotainment system before BYD,Pretty sure that Bentley make a turning infotainment system before BYD,"['Bentley', 'BYD']","['pretty sure', 'bentley', 'infotainment', 'turning', 'pretty']",0.6705,Positive
859,V0wtNI-rzSg,"With an incoming recession about to hit, I think it's high time that auto manufacturers went back to basics. They should make largely mechanical vehicles with limited reliance on electronics and software. Cars that would be cheaper to make, cheap to fix and with a low price tag. I think any car maker that does that would absolutely clean up. People are already struggling to feed their families.  I doubt they will buy expensive new cars. 
However, I am aware of the rampant greed of corporations so I doubt they can even think in terms like this. Making and selling cheap cars in bulk is going to be more profitable than making and selling a few top-of-the-line models to the obscenely rich.","With an incoming recession about to hit, I think it's high time that auto manufacturers went back to basics. They should make largely mechanical vehicles with limited reliance on electronics and software. Cars that would be cheaper to make, cheap to fix and with a low price tag. I think any car maker that does that would absolutely clean up. People are already struggling to feed their families. I doubt they will buy expensive new cars. However, I am aware of the rampant greed of corporations so I doubt they can even think in terms like this. Making and selling cheap cars in bulk is going to be more profitable than making and selling a few top-of-the-line models to the obscenely rich.",[],"['think', 'doubt', 'making', 'selling', 'cars']",-0.5093,Negative
