serial_no,video_id,text,clean_text,entities,keywords,sentiment_score,sentiment
1192,iueGI4CzP-0,"in malaysia, theres a camera button on the steering wheel","in malaysia, theres a camera button on the steering wheel",['malaysia'],"['theres', 'malaysia', 'button steering', 'button', 'camera']",0.0,Neutral
1193,iueGI4CzP-0,omg this is gonna make the tesla sToNk mooooooooooooon!,omg this is gonna make the tesla sToNk mooooooooooooon!,[],"['make tesla', 'omg', 'gonna', 'make', 'tesla']",0.0,Neutral
1194,iueGI4CzP-0,it is in the name,it is in the name,[],[],0.0,Neutral
1195,iueGI4CzP-0,Model Y has one piece of glass up top. Not 2 like you implied comparing models when you were in the back seat.,Model Y has one piece of glass up top. Not 2 like you implied comparing models when you were in the back seat.,[],"['piece glass', 'comparing', 'piece', 'seat', 'models']",-0.0798,Negative
1196,iueGI4CzP-0,For the price and performance I'd get the Hyundai ioniq 6,For the price and performance I'd get the Hyundai ioniq 6,['Hyundai'],"['price performance', 'hyundai ioniq', 'hyundai', 'ioniq', 'price']",0.0,Neutral
1197,iueGI4CzP-0,"0-60 in 4.2s and not ""performance"" model still bogels my old man brain.","0-60 in 4.2s and not ""performance"" model still bogels my old man brain.",[],"['brain', '2s', 'performance model', 'man', 'old']",0.0,Neutral
1198,iueGI4CzP-0,no stocks one step closer to level 5,no stocks one step closer to level 5,[],"['closer', 'step', 'level', 'stocks']",-0.296,Negative
1199,iueGI4CzP-0,Regarding shifting: dont forget smart-shift! It figures out which direction you want to go and you just need to re-tap the brake to confirm. No swiping on screen needed!,Regarding shifting: dont forget smart-shift! It figures out which direction you want to go and you just need to re-tap the brake to confirm. No swiping on screen needed!,[],"['swiping', 'figures', 'confirm', 'just need', 'tap']",-0.2066,Negative
1200,iueGI4CzP-0,Tesla is the best car in the world by far ❤,Tesla is the best car in the world by far ❤,['Tesla'],"['tesla best', 'best car', 'world', 'far', 'best']",0.8555,Positive
1201,iueGI4CzP-0,I really want to get a Tesla they’re so cool but sheesh no buttons at all just looks weird like I’m driving toy,I really want to get a Tesla they’re so cool but sheesh no buttons at all just looks weird like I’m driving toy,['Tesla'],"['looks weird', 'buttons just', 'toy', 'like driving', 'just looks']",0.1759,Positive
1202,iueGI4CzP-0,"Yeh, but I don't want to drive any Nazi-mobile.","Yeh, but I don't want to drive any Nazi-mobile.","['Yeh', 'Nazi']","['want drive', 'nazi', 'mobile', 'don want', 'want']",-0.0857,Negative
1203,iueGI4CzP-0,Aww.. it no longer looks like a frog car,Aww.. it no longer looks like a frog car,[],"['like frog', 'aww', 'frog', 'longer', 'looks like']",0.0772,Positive
1204,iueGI4CzP-0,Electric cars are a terrible investment,Electric cars are a terrible investment,[],"['investment', 'electric cars', 'terrible', 'electric', 'cars']",-0.4767,Negative
1205,iueGI4CzP-0,"So how would this compare to a new BMW 3 series G20 (or i4) in terms of fit and finish, quality, road noise, and handling and steering feel? I was torn between the older Model 3 and BMW 3 series or i4 because even though the Tesla is far more technologically advanced it was not as refined. Can anyone who has experience with both vehicles comment?","So how would this compare to a new BMW 3 series G20 (or i4) in terms of fit and finish, quality, road noise, and handling and steering feel? I was torn between the older Model 3 and BMW 3 series or i4 because even though the Tesla is far more technologically advanced it was not as refined. Can anyone who has experience with both vehicles comment?","['BMW', 'Tesla']","['series', 'i4', 'bmw', 'steering feel', 'tesla far']",0.4833,Positive
1206,iueGI4CzP-0,"This car after taxes for the long range not including enhanced features is over $50k.  If this was the sport and went 0-60 in 2.8 seconds and had a range of 400 miles then it would be worth it.  But 290 mile range, doesn't do well below 30 degrees, no enhanced features.  Its not worth it.  It's worth $35k not $53k.  If I was rich and I had 5+ cars I would get a Tesla but it's impractical for most people, especially in harsher weather climates and long distant traveling.","This car after taxes for the long range not including enhanced features is over $50k. If this was the sport and went 0-60 in 2.8 seconds and had a range of 400 miles then it would be worth it. But 290 mile range, doesn't do well below 30 degrees, no enhanced features. Its not worth it. It's worth $35k not $53k. If I was rich and I had 5+ cars I would get a Tesla but it's impractical for most people, especially in harsher weather climates and long distant traveling.",['Tesla'],"['worth', 'enhanced', 'range', 'features', 'long']",-0.4656,Negative
1207,iueGI4CzP-0,Wanted this one as soon as they showed it last year!,Wanted this one as soon as they showed it last year!,[],"['showed', 'wanted', 'soon', 'year']",0.0,Neutral
1208,iueGI4CzP-0,DEi 28. LOL. Elon sure as fuck has a sense of humour - is this MKBHD?,DEi 28. LOL. Elon sure as fuck has a sense of humour - is this MKBHD?,['MKBHD'],"['dei 28', '28', 'fuck', 'sense', 'dei']",0.6633,Positive
1209,iueGI4CzP-0,"""In the cold"" lmao","""In the cold"" lmao",[],"['lmao', 'cold']",0.5994,Positive
1210,iueGI4CzP-0,Finally a horn in the middle.  My S plaid has a button which I could never find when I need it.  Who ever designed the horn as button has never driven and had an emergency that you need a horn.  The wipers turn on before I honk.  Only real complaint I have with my car,Finally a horn in the middle. My S plaid has a button which I could never find when I need it. Who ever designed the horn as button has never driven and had an emergency that you need a horn. The wipers turn on before I honk. Only real complaint I have with my car,[],"['horn', 'button', 'need', 'horn button', 'honk']",-0.5859,Negative
1211,iueGI4CzP-0,I’ve loved the model y but now I think I want the 3,I’ve loved the model y but now I think I want the 3,[],"['loved', 've', 'want', 'think', 'model']",0.4404,Positive
1212,iueGI4CzP-0,could you a comparison between f150 lightning and the cyber truck?,could you a comparison between f150 lightning and the cyber truck?,[],"['lightning', 'cyber truck', 'cyber', 'comparison', 'truck']",0.0,Neutral
1213,iueGI4CzP-0,"Hey, so i know normally auto focus videos are shot on iphone but is this one also shot on iphone? Cause the quality seemed a lot worse honestly","Hey, so i know normally auto focus videos are shot on iphone but is this one also shot on iphone? Cause the quality seemed a lot worse honestly",[],"['shot iphone', 'shot', 'iphone', 'normally', 'videos shot']",-0.0387,Neutral
1214,iueGI4CzP-0,Tesla trying to be so different and it's dumb.  Give me a digital console.,Tesla trying to be so different and it's dumb. Give me a digital console.,[],"['tesla trying', 'console', 'dumb', 'trying', 'different']",-0.5106,Negative
1215,iueGI4CzP-0,"8:25 since when does the Model X have an uninterrupted glass roof. 🤣 
The Model Y has the entire pane of glass, not the X.","8:25 since when does the Model X have an uninterrupted glass roof. 🤣 The Model Y has the entire pane of glass, not the X.",['Model X'],"['glass', 'does model', 'model uninterrupted', 'entire', '25']",0.4939,Positive
1216,iueGI4CzP-0,tesla reliability rating is TRASH. Also lol@ the most recent recall 2.2 million teslas. I just cant get behind the ipad on a stand.,tesla reliability rating is TRASH. Also lol@ the most recent recall 2.2 million teslas. I just cant get behind the ipad on a stand.,[],"['recall', 'teslas just', 'reliability', 'recent', 'ipad']",0.4215,Positive
1217,iueGI4CzP-0,try byd seal,try byd seal,[],"['byd seal', 'seal', 'try', 'byd']",0.0,Neutral
1218,iueGI4CzP-0,"Okay, I believe you. You can gift me one, Thanks!","Okay, I believe you. You can gift me one, Thanks!",[],"['okay', 'believe', 'thanks']",0.7901,Positive
1219,iueGI4CzP-0,"Here’s the thing that NO ONE mentions. I looked into owning a Tesla, I own a 2 door Jeep right now. Insurance on that Jeep is 1k flat— the same insurance for the Tesla (TripleA) is 3k flat. There’s the money you saved in gas for the year going to insurance","Here’s the thing that NO ONE mentions. I looked into owning a Tesla, I own a 2 door Jeep right now. Insurance on that Jeep is 1k flat— the same insurance for the Tesla (TripleA) is 3k flat. There’s the money you saved in gas for the year going to insurance","['Tesla', 'Jeep', 'TripleA']","['insurance', 'flat', '1k', '3k', 'mentions']",-0.0343,Neutral
1220,iueGI4CzP-0,"Dear god no... Buttons for indicator lights.. 
So if im going out of a parking spot or something on the street and the wheel is already turned uppside down. Am i gonna have to do mental gymnastics to remember that left is no longer left but is right atm because the wheel is upside down?! 
In a stressful situation that is gonna be so annoying. I hope this is forbidden in Sweden.",Dear god no... Buttons for indicator lights.. So if im going out of a parking spot or something on the street and the wheel is already turned uppside down. Am i gonna have to do mental gymnastics to remember that left is no longer left but is right atm because the wheel is upside down?! In a stressful situation that is gonna be so annoying. I hope this is forbidden in Sweden.,['Sweden'],"['gonna', 'left', 'wheel', 'parking spot', 'dear']",-0.8475,Negative
1221,iueGI4CzP-0,"Since Musk seems to have a “opinion” on minorities, I’m hesitant to discuss his cars until he clarifies his remarks.","Since Musk seems to have a “opinion” on minorities, I’m hesitant to discuss his cars until he clarifies his remarks.",[],"['remarks', 'opinion', 'musk', 'cars']",-0.0258,Neutral
1222,iueGI4CzP-0,"Cool looking and got great feautures, but teslas are breaking apart by just looking at them.","Cool looking and got great feautures, but teslas are breaking apart by just looking at them.",[],"['looking', 'just looking', 'breaking', 'apart', 'cool']",0.4939,Positive
1223,iueGI4CzP-0,"Definitely this one is the one. I never liked the first Model 3, it looked like a fish head on the front. 
This one looks more polished, more aggressive on the front. And even looking very similar to the Polestar on the rear, it's still better.
Again, I would go for this beautiful ultra red colour ( despite the excessive price difference).
Love the interior, I can't say anything about Stokes' as I have never driven one.
One of these specs in Australia ( dual motor and red colour) is an eye watering AUD $80.000.
Again, a BMW 3 is a lot more expensive. They now dropped the entry lever 320. And the 330 costs $100.000?!?!😮","Definitely this one is the one. I never liked the first Model 3, it looked like a fish head on the front. This one looks more polished, more aggressive on the front. And even looking very similar to the Polestar on the rear, it's still better. Again, I would go for this beautiful ultra red colour ( despite the excessive price difference). Love the interior, I can't say anything about Stokes' as I have never driven one. One of these specs in Australia ( dual motor and red colour) is an eye watering AUD $80.000. Again, a BMW 3 is a lot more expensive. They now dropped the entry lever 320. And the 330 costs $100.000?!?!😮","['Model 3', 'Stokes', 'Australia', 'AUD']","['colour', '000', 'red', '320', 'lever']",0.9369,Positive
